117,43.5,-24.12
118,43.4,-24.3
119,43.3,-24.43
120,43.3,-24.38
121,43.4,-24.32
122,43.3,-24.3
123,43.4,-24.34
124,43.4,-24.39
125,43.2,-24.64
126,43,-24.83
127,43.1,-24.64
128,43.1,-24.83
129,43.2,-24.71
130,43.2,-24.72
131,43.2,-24.7
132,163.8,33.85
133,153.8,43.47
134,155.6,42.69
135,158.4,42.28
136,161,41.84
137,161.2,42.22
138,161.7,42.55
139,161,42.35
140,160.4,42.25
141,159.6,41.87
142,159,42.18
143,157.8,41.41
144,157,41.14
145,156.4,41.46
146,155.9,41.78
147,155.9,42.35
148,121.1,21.66
149,43.1,-24.52
150,43,-24.68
151,43.1,-24.6
152,43.1,-24.57
153,43.2,-24.55
154,43.3,-24.37
155,43.3,-24.37
156,43.4,-24.39
157,43.3,-24.57
158,43.2,-24.72
159,43.2,-24.67
160,43.2,-24.74
161,43.1,-24.91
162,43.3,-24.69
163,43.1,-24.85
164,43.1,-24.84
165,43,-24.82
166,43,-24.88
167,43.1,-24.66
168,43.2,-24.65
169,43.2,-24.56
170,43.4,-24.39
171,43.2,-24.54
172,94.2,-3.13
173,162.6,42.64
174,153.9,43.32
175,158.1,42.19
176,160,42.43
177,161.5,42.4
178,161.7,42.39
179,161.3,42.17
180,160.5,42
181,160.3,42.71
182,159.4,42.1
183,158,41.46
184,157.2,41.32
185,156.9,41.94
186,155.9,41.2
187,155.7,41.42
188,155.5,41.97
189,76.3,-4.98
190,43,-24.78
191,43.1,-24.76
192,43.2,-24.68
193,43.1,-24.88
194,43.1,-24.8
195,43.2,-24.67
196,42.9,-24.84
197,43,-24.95
198,42.9,-24.92
199,42.9,-24.89
200,42.8,-24.95
201,42.9,-24.87
202,43.1,-24.76
203,42.9,-24.96
204,42.9,-24.87
205,43,-24.82
206,42.9,-24.85
207,42.9,-24.92
208,42.9,-24.88
209,42.9,-24.89
210,42.9,-24.81
211,42.8,-24.87
212,42.9,-24.78
213,149.6,25.43
214,153.5,41.89
215,154.8,41.86
216,157.1,41.45
217,160.2,41.34
218,160.6,41.4
219,160.7,41.49
220,160.6,41.82
221,159.9,41.79
222,159.7,42.24
223,159.2,42.89
224,158.7,43.01
225,157.4,42.49
226,157,42.49
227,156.5,42.83
228,155.4,41.48
229,143.8,34.38
230,43,-24.81
231,43.2,-24.48
232,43.3,-24.41
233,43.1,-24.6
234,43.1,-24.59
235,43.2,-24.61
236,43.5,-24.3
237,43.4,-24.4
238,43.4,-24.49
239,43.6,-24.27
240,43.6,-24.22
241,43.5,-24.31
242,43.6,-24.19
243,43.6,-24.26
244,43.7,-24.05
245,43.7,-23.94
246,43.8,-24
247,43.7,-24.08
248,43.6,-24.19
249,43.6,-24.27
250,43.6,-24.28
251,43.7,-24.16
252,43.7,-24.13
253,76,-11
254,167.7,44.45
255,154,44.73
256,157.9,44.16
257,159.8,43.61
258,162,43.25
259,162,43.58
260,161.7,43.81
261,161.4,43.21
262,160.8,43.31
263,160.1,43.4
264,159.6,43.65
265,159,43.68
266,158.7,44.68
267,158.1,44.7
268,157.5,44.5
269,157.4,45.06
270,103.7,12.68
271,43.7,-24.12
272,43.2,-24.5
273,43.1,-24.51
274,43.2,-24.55
275,43.1,-24.61
276,43.2,-24.47
277,43.2,-24.46
278,43.2,-24.57
279,43.1,-24.58
280,43.1,-24.51
281,43.1,-24.56
282,43,-24.52
283,43.2,-24.36
284,43.4,-24.3
285,43.3,-24.35
286,43.4,-24.29
287,43.2,-24.47
288,43.4,-24.36
289,43.5,-24.28
290,43.4,-24.29
291,43.3,-24.4
292,43.4,-24.35
293,43.4,-24.38
294,135,18.06
295,155.4,43.64
296,155.2,43.54
297,158.6,43.87
298,161.1,43.62
299,161.9,43.42
300,161.9,43.73
301,161.2,43.25
302,160.8,43.34
303,160.2,42.96
304,159.9,43.4
305,159.3,43.79
306,157.9,42.83
307,156.7,42.35
308,156.3,42.36
309,156.2,43.04
310,155.7,42.85
311,54.5,-17.74
312,43.3,-24.48
313,43.4,-24.46
314,43.4,-24.35
315,43.4,-24.39
316,43.3,-24.55
317,43.3,-24.66
318,43.4,-24.5
319,43.5,-24.32
320,43.5,-24.37
321,43.5,-24.33
322,43.3,-24.51
323,43.3,-24.53
324,43.4,-24.39
325,43.5,-24.34
326,43.6,-24.22
327,43.6,-24.26
328,43.5,-24.32
329,43.6,-24.15
330,43.5,-24.25
331,43.5,-24.17
332,43.4,-24.15
333,43.4,-24.16
334,52.7,-21.95
335,171.8,42
336,152.9,43.06
337,155.4,42.53
338,158.7,42.32
339,160.7,42.26
340,161,42.51
341,161.4,42.5
342,160.8,42.57
343,160.3,42.37
344,159.4,41.9
345,158.7,42.32
346,158.3,42.77
347,157.6,42.83
348,157.1,43.08
349,156.8,43.18
350,156.2,43.33
351,125.4,24.69
352,43.4,-24.38
353,43.4,-24.34
354,43.4,-24.36
355,43.4,-24.31
356,43.4,-24.27
357,43.5,-24.13
358,43.4,-24.27
359,43.4,-24.27
360,43.4,-24.2
361,43.5,-24.12
362,43.5,-24.05
363,43.4,-24.22
364,43.3,-24.22
365,43.4,-24.15
366,43.4,-24.22
367,43.5,-24.06
368,43.5,-24.13
369,43.5,-24.13
370,43.5,-24.04
371,43.5,-24.09
372,43.4,-24.27
373,43.6,-24
374,43.7,-23.95
375,99.6,0.28
376,162.1,44.87
377,154.4,45.41
378,158.6,44.59
379,161.6,44.09
380,161.9,44.25
381,162.6,44.3
382,162,44.27
383,162.1,44.68
384,161.3,44.31
385,160.7,44.54
386,160.4,45.12
387,159.6,44.75
388,158.8,44.96
389,158.1,44.55
390,157.4,44.62
391,156.7,44.28
392,100.8,10.63
393,43.6,-24.16
394,43.7,-24.15
395,43.7,-24.13
396,43.6,-24.23
397,43.7,-24.11
398,43.7,-24.18
399,43.7,-24.21
400,43.8,-23.94
401,44,-23.8
402,43.9,-23.89
403,43.9,-23.93
404,44,-23.76
405,44,-23.73
406,44,-23.78
407,44,-23.76
408,44,-23.74
409,44,-23.79
410,44,-23.74
411,43.9,-23.83
412,44,-23.74
413,44,-23.74
414,44.1,-23.66
415,44.1,-23.57
416,141.6,23.03
417,156.9,46.5
418,157.5,46.13
419,159.9,45.8
420,162.7,45.76
421,163.3,45.59
422,162.9,45.45
423,162.8,45.28
424,162.4,45.38
425,161.6,45.19
426,160.7,45.24
427,160.2,45.43
428,159.4,45.18
429,158.6,45.2
430,158.2,45.37
431,157.7,45.48
432,157.5,45.59
433,55.9,-16.29
434,44,-23.66
435,44.1,-23.62
436,44.1,-23.49
437,44,-23.6
438,44,-23.61
439,44,-23.63
440,43.9,-23.69
441,44,-23.69
442,43.9,-23.75
443,43.8,-23.83
444,43.8,-23.78
445,43.8,-23.8
446,43.8,-23.81
447,43.9,-23.71
448,43.8,-23.85
449,43.8,-23.88
450,43.8,-23.86
451,43.8,-23.93
452,43.7,-24.08
453,43.7,-24.02
454,43.6,-24.12
455,43.6,-24.02
456,63.8,-16.78
457,169.7,43.41
458,153.4,44.41
459,156.5,44.24
460,159.8,44.53
461,161.4,43.9
462,161.9,43.76
463,161.7,43.73
464,161.5,43.66
465,161.1,43.66
466,160,43.13
467,159.3,43.21
468,159,43.79
469,158.4,43.87
470,157.9,43.93
471,157.3,43.92
472,156.8,43.8
473,130,27.86
474,43.5,-24.04
475,43.5,-23.99
476,43.5,-23.97
477,43.5,-24.07
478,43.5,-23.99
479,43.5,-24.09
480,43.5,-24.18
481,43.5,-24
482,43.4,-24.07
483,43.4,-24.17
484,43.4,-24.15
485,43.4,-24.1
486,43.5,-23.96
487,43.4,-24.04
488,43.5,-24.04
489,43.4,-24.09
490,43.4,-24.12
491,43.6,-23.97
492,43.4,-24.09
493,43.4,-24.14
494,43.4,-24.06
495,43.4,-24.15
496,43.3,-24.18
497,116.8,8.28
498,157.8,43.57
499,153.8,43.7
500,157.6,43.21
501,159.9,43.34
502,161.5,43.03
503,161.2,42.98
504,161.3,42.71
505,160.8,42.84
506,160,42.72
507,159.6,42.73
508,158.6,42.63
509,158.4,43.56
510,158.7,45.22
511,158.2,44.86
512,157.2,44.34
513,156.8,44.56
514,97.2,9.09
515,43.7,-23.23
516,43.7,-23.26
517,43.8,-23.3
518,43.7,-23.35
519,43.6,-23.52
520,43.4,-23.63
521,43.3,-24.16
522,43.3,-24.16
523,43.3,-24.1
524,43.4,-24.11
525,43.5,-24.05
526,43.5,-23.93
527,43.5,-24.02
528,43.4,-24.14
529,43.4,-24.19
530,43.3,-24.24
531,43.3,-24.22
532,43.3,-24.37
533,43.3,-24.31
534,43.2,-24.41
535,43.2,-24.4
536,42.9,-24.36
537,42.5,-24.3
538,149.1,26.3
539,153,43.18
540,153.6,43.26
541,156.6,42.73
542,159.2,42.38
543,160.2,42.28
544,160.1,42.24
545,160,42.09
546,159.1,42.18
547,158.8,42.29
548,158.2,42.14
549,157.4,42.36
550,156.6,42.24
551,156,42.13
552,155.3,41.88
553,154.6,41.84
554,154.4,42.08
555,65.5,-10.56
556,42.4,-24.21
557,42.4,-24.22
558,42.3,-24.33
559,42.3,-24.43
560,42.3,-24.38
561,42.3,-24.34
562,42.4,-24.29
563,42.4,-24.35
564,42.4,-24.32
565,42.4,-24.29
566,42.4,-24.34
567,42.5,-24.24
568,42.4,-24.41
569,42.3,-24.47
570,42.4,-24.46
571,42.4,-24.46
572,42.3,-24.52
573,42.3,-24.6
574,42.3,-24.59
575,42.3,-24.64
576,42.3,-24.63
577,42.3,-24.46
578,42.3,-24.48
579,172.9,39.6
580,151.6,41.91
581,154,41.58
582,157.3,41.22
583,159.3,40.99
584,159.1,40.55
585,159.2,41.15
586,159.4,41.74
587,159.2,42.3
588,158.3,41.73
589,157.6,41.78
590,157.1,42.14
591,161,6.47
592,166,-41.72
593,165.8,-41.72
594,166.4,-41.74
595,165.6,-41.61
596,165.2,-41.67
597,165.9,-41.46
598,165.7,-41.41
599,165.7,-41.48
600,165.9,-41.5
601,166.2,-41.36
602,165.6,-41.42
603,165.2,-41.41
604,165.1,-41.39
605,165.1,-41.38
606,164.5,-41.42
607,164.4,-41.49
608,164.3,-41.51
609,164.6,-41.51
610,164.2,-41.57
611,163.9,-41.52
612,163.4,-41.67
613,127.6,-35.95
614,43.4,-22.63
615,43.4,-22.81
616,43.4,-22.78
617,43.3,-22.86
618,43.3,-22.81
619,43.2,-22.86
620,43,-23.16
621,42.9,-23.26
622,42.9,-23.17
623,43.1,-22.98
624,43.1,-22.92
625,43.1,-22.88
626,43.2,-22.84
627,193.8,31.18
628,177,38.24
629,175.5,38.45
630,179.3,38.54
631,183.8,38.29
632,185.5,37.59
633,185.5,38.56
634,185.1,39.7
635,183.9,39.65
636,182.5,39.34
637,181.1,39.42
638,179.4,39.72
639,177.4,39.71
640,175.5,39.82
641,174.1,39.79
642,247,21.09
643,399.6,-5.83
644,320.8,1.15
645,307.2,-3.52
646,307.6,-1.31
647,307.5,-1.26
648,305.5,-1.44
649,304.3,-0.96
650,303.4,-0.71
651,312.7,-2.04
652,315.4,-2.71
653,302.5,-1.2
654,301.8,-0.72
655,301.6,-0.76
656,305.8,-2.4
657,305.5,-2.49
658,304.9,-2.28
659,253,5.69
660,204.1,14.16
661,229.9,10.26
662,301.7,-1.02
663,301.6,-0.9
664,300.8,-0.98
665,300.2,-1
666,299.3,-1.24
667,228.2,-41.79
668,185.8,-65.89
669,164.9,-62.73
670,85.4,-50.85
671,85.4,-50.79
672,114.6,-60.75
673,133.9,-66.98
674,134.9,-67.2
675,137.7,-68.22
676,166.1,-75.85
677,166,-75.88
678,171,-76.87
679,169.5,-76.32
680,170.3,-76.44
681,170,-76.38
682,182.2,-79.06
683,181.4,-78.75
684,179.2,-78.17
685,177.8,-77.82
686,177.5,-77.66
687,175.1,-77.41
688,252,-38.16
689,274.6,-6.85
690,270.9,-6.02
691,274.8,-5.97
692,277.4,-5.81
693,285.6,-7.93
694,284.9,-8.1
695,284.8,-8.11
696,292.8,-10.35
697,288.7,-9.95
698,279.7,-8.17
699,288.9,-10.81
700,288.2,-10.87
701,285.2,-10.49
702,287.1,-11.17
703,284.5,-10.38
704,285.1,-10.37
705,283.8,-9.99
706,285.2,-10.98
707,205.9,-61.08
708,169.5,-76.58
709,168.5,-76.38
710,166.4,-75.59
711,168.1,-76
712,172.9,-77.01
713,176.6,-77.89
714,174.5,-77.41
715,174.1,-77.24
716,173.3,-76.82
717,175.7,-77.26
718,172.3,-76.48
719,167.9,-75.25
720,173.2,-76.59
721,163.8,-73.97
722,169.2,-75.63
723,172.3,-76.42
724,173.2,-76.55
725,162.4,-73.51
726,156.8,-71.92
727,157.5,-72.31
728,163,-73.98
729,178.9,-67.71
730,282.4,-3.99
731,268.3,-4.06
732,284.5,-7.56
733,288.7,-8.66
734,276.6,-4.78
735,278.2,-4.95
736,283.5,-6.45
737,276.9,-4.72
738,276.3,-4.8
739,276.2,-4.73
740,276.7,-5.06
741,274.7,-4.44
742,275,-4.88
743,273.5,-4.97
744,274,-5.17
745,273.1,-5.04
746,277.3,-5.45
747,243.8,-19.3
748,153.6,-71.33
749,149.3,-69.91
750,170.1,-75.29
751,161.7,-73.22
752,157.3,-71.89
753,164.1,-73.59
754,163.1,-73.5
755,166.3,-74.38
756,163.9,-74.01
757,164.5,-74.12
758,160.4,-72.87
759,163.6,-73.92
760,169.2,-75.19
761,168.4,-74.73
762,169.3,-75.08
763,166.6,-74.45
764,162.1,-73.22
765,162.6,-73.29
766,168.4,-74.61
767,171.8,-75.51
768,170.8,-75.33
769,169.6,-75.22
770,129.4,-63.7
771,193,27.88
772,191.9,31.99
773,212,29.05
774,200.5,34.83
775,161.6,42.67
776,231.1,32.12
777,263.4,27.3
778,262.9,27.57
779,262.9,27.68
780,262.7,27.9
781,226.3,33.18
782,170.7,36.71
783,171.9,35.06
784,170.8,35.81
785,170.2,36.23
786,169.4,36
787,168.9,36.05
788,114.4,3.37
789,55.8,-31.84
790,55.8,-31.57
791,55.6,-31.54
792,54.9,-31.85
793,54.7,-31.98
794,54.6,-32.07
795,54.7,-31.92
796,54.6,-31.91
797,54.3,-32.16
798,54.5,-31.98
799,54.5,-31.91
800,54.5,-31.97
801,54.6,-31.92
802,54.6,-31.96
803,54.6,-32.05
804,54.4,-32.2
805,54.4,-32.13
806,54.4,-32.2
807,54.6,-32.19
808,54.5,-32.21
809,54.6,-32.22
810,54.7,-32.09
811,84.5,-20.71
812,179.3,34.3
813,165,35.03
814,169.4,34.72
815,171.5,35.38
816,173.4,35.3
817,173.2,34.97
818,173.1,34.81
819,172.8,35
820,171.7,34.42
821,171,34.47
822,170,34.31
823,169.6,34.62
824,168.8,34.68
825,168.6,35.24
826,167.9,35.06
827,167.4,34.9
828,157.1,28.93
829,54.7,-31.78
830,54.7,-31.77
831,54.8,-31.72
832,54.8,-31.76
833,54.8,-31.85
834,54.8,-31.84
835,54.9,-31.8
836,54.9,-31.78
837,54.9,-31.72
838,54.9,-31.65
839,54.9,-31.68
840,54.8,-31.76
841,54.9,-31.71
842,54.9,-31.66
843,55,-31.59
844,54.9,-31.65
845,54.8,-31.71
846,54.7,-31.82
847,54.6,-31.83
848,54.6,-31.79
849,54.9,-31.78
850,54.9,-31.64
851,55,-31.61
852,140.2,7.32
853,168.9,36.73
854,168,36.63
855,171.1,36.38
856,173.6,36.01
857,173.9,35.86
858,174.1,36.12
859,173.5,35.72
860,172.7,35.47
861,172.1,35.26
862,171.1,35.16
863,170.3,35.16
864,169.6,34.94
865,169.1,35.21
866,168.6,35.39
867,168.2,35.56
868,167.4,35.05
869,78.5,-17.94
870,54.8,-32.04
871,55,-31.99
872,55,-31.94
873,54.9,-31.92
874,55,-31.97
875,54.9,-31.96
876,54.9,-31.97
877,54.9,-31.94
878,55,-31.87
879,55,-31.91
880,54.8,-31.99
881,54.8,-32.02
882,54.7,-32.02
883,54.7,-31.94
884,54.8,-31.88
885,54.8,-31.91
886,54.9,-32.05
887,54.9,-32.04
888,54.8,-32.09
889,54.8,-32.03
890,73.8,-38.85
891,60.5,-34.11
892,72.4,-25.85
893,182.6,35.43
894,165.2,36.31
895,169.5,35.99
896,171.4,35.8
897,173.6,35.5
898,173.7,35.3
899,173.4,35.22
900,172.6,35.11
901,172.1,35.07
902,171.4,35.26
903,170.9,35.22
904,170.1,35.17
905,169.3,35.3
906,168.8,35.25
907,168.2,35.3
908,167.7,35.33
909,123.1,8.77
910,54.9,-32.01
911,54.9,-31.91
912,54.9,-31.93
913,55,-31.88
914,55,-31.82
915,54.9,-31.82
916,55,-31.83
917,55,-31.89
918,55,-31.87
919,55.1,-31.88
920,55,-31.81
921,55,-31.84
922,55.1,-31.88
923,55.1,-31.8
924,55.1,-31.8
925,55.1,-31.75
926,55.1,-31.84
927,55.1,-31.99
928,55.1,-32.02
929,55.1,-31.97
930,55.1,-31.97
931,55.4,-31.91
932,55.3,-31.9
933,154.8,15.56
934,168.3,37.46
935,169,37.55
936,171.9,37.37
937,174,37.27
938,174.8,37.57
939,174.7,37.47
940,174.2,37.4
941,173.9,37.52
942,173.2,37.48
943,172.7,37.72
944,172,37.8
945,171.3,37.81
946,170.6,37.77
947,170.4,38.06
948,170,38.11
949,157.6,30.79
950,55.6,-31.52
951,55.7,-31.58
952,55.6,-31.58
953,55.6,-31.63
954,55.5,-31.59
955,55.5,-31.59
956,55.6,-31.58
957,55.7,-31.47
958,55.7,-31.51
959,55.7,-31.52
960,55.6,-31.58
961,55.7,-31.5
962,55.9,-31.66
963,55.9,-31.64
964,55.7,-31.64
965,55.6,-31.65
966,55.7,-31.61
967,55.7,-31.61
968,55.7,-31.63
969,55.6,-31.59
970,55.7,-31.52
971,55.8,-31.48
972,55.7,-31.52
973,110.6,-7.41
974,174.5,37.34
975,165.9,36.54
976,169.4,36.21
977,171.8,36
978,173.3,35.64
979,173.9,35.76
980,172.9,35.65
981,172.6,35.48
982,172.1,35.43
983,171.4,35.42
984,170.2,35.13
985,169.7,35.41
986,169.2,35.75
987,168.8,35.81
988,168.3,35.77
989,167.5,35.65
990,78.4,-17.85
991,55,-31.91
992,55.1,-31.85
993,55.1,-31.84
994,55.1,-31.9
995,55,-32.01
996,55,-32.1
997,55.1,-32.09
998,55.1,-32.02
999,55.1,-32.01
1000,55.1,-31.97
1001,55.2,-31.83
1002,55.1,-31.94
1003,55.1,-31.95
1004,55.1,-31.95
1005,55.2,-31.96
1006,55.2,-31.91
1007,55.2,-31.91
1008,55.3,-31.9
1009,55.3,-31.9
1010,55.2,-31.93
1011,55.1,-31.95
1012,55.1,-32
1013,55.2,-31.94
1014,188.1,34.7
1015,165.6,37.11
1016,170.1,36.63
1017,172.4,36.49
1018,173.9,36.43
1019,173.6,36.23
1020,173.7,36.18
1021,172.9,36.26
1022,172.6,36.28
1023,172.3,36.32
1024,171.3,36.14
1025,170.3,35.9
1026,169.6,35.72
1027,168.9,35.53
1028,168.6,36.15
1029,168.2,36.13
1030,110.5,1.38
1031,55,-32.08
1032,55.1,-32.02
1033,55.1,-31.94
1034,55.1,-32.05
1035,54.9,-32.28
1036,54.9,-32.37
1037,56.2,-32.7
1038,56,-32.52
1039,55.3,-32.35
1040,55.1,-32.21
1041,55.5,-32.28
1042,55.5,-32.2
1043,55.3,-32.14
1044,55.2,-32.21
1045,55.2,-32.16
1046,55.1,-32.06
1047,55.3,-31.86
1048,55.3,-31.87
1049,55.3,-31.85
1050,55.3,-31.93
1051,55.3,-31.86
1052,55.3,-31.85
1053,55.2,-31.93
1054,145.6,10.1
1055,168.6,37.16
1056,168,37.12
1057,171.2,36.62
1058,173.1,36.5
1059,173.8,36.33
1060,173.8,36.18
1061,173.5,36.35
1062,173.1,36.48
1063,172.5,36.32
1064,171.8,36.32
1065,171,36.47
1066,170.4,36.66
1067,169.8,36.54
1068,168.9,36.43
1069,168.7,36.55
1070,141.3,20.3
1071,55.4,-32.06
1072,55.3,-32.2
1073,55.3,-32.1
1074,55.2,-32.09
1075,55.2,-32.02
1076,55.1,-32.02
1077,55,-32.24
1078,55.1,-32.19
1079,55,-32.22
1080,55.2,-32.07
1081,55.3,-31.98
1082,55.4,-31.89
1083,55.4,-31.92
1084,55.3,-31.85
1085,55.2,-31.85
1086,55.3,-31.83
1087,55.4,-31.8
1088,55.3,-31.84
1089,55.4,-31.87
1090,55.3,-31.96
1091,55.3,-31.94
1092,55.3,-32.05
1093,55.3,-32
1094,103.7,-11.31
1095,175.7,36.98
1096,166.5,37.82
1097,170.1,37.3
1098,172.3,36.85
1099,173.7,36.81
1100,174.1,37.19
1101,173.9,37.37
1102,198.2,33.65
1103,215.5,30.64
1104,214.6,30.33
1105,203.3,32.18
1106,170.9,37.43
1107,169.9,37.36
1108,169.4,37.26
1109,168.7,36.98
1110,168.2,36.93
1111,72.1,-21.67
1112,56.2,-32.1
1113,60.1,-32.62
1114,61,-32.86
1115,61,-32.81
1116,61,-32.75
1117,61,-32.85
1118,61,-32.81
1119,61.1,-32.74
1120,60.9,-32.72
1121,61,-32.65
1122,61,-32.66
1123,61.1,-32.67
1124,61.1,-32.69
1125,61.1,-32.56
1126,61.2,-32.51
1127,61.2,-32.51
1128,61.3,-32.56
1129,61.2,-32.58
1130,61.2,-32.58
1131,61.3,-32.58
1132,61,-32.69
1133,61.1,-32.67
1134,61.2,-32.6
1135,183.1,28.01
1136,172.5,36.89
1137,174.1,36.73
1138,177.2,36.6
1139,179.7,36.41
1140,179.8,36.45
1141,179.5,35.97
1142,179,35.79
1143,178.5,35.66
1144,178.1,35.76
1145,176.5,35.1
1146,175.6,34.71
1147,175.1,34.89
1148,174.8,35.33
1149,174.6,35.93
1150,173.9,35.74
1151,120.8,3.69
1152,60.9,-32.79
1153,60.9,-32.85
1154,60.9,-32.93
1155,60.9,-32.82
1156,60.9,-32.78
1157,60.9,-32.78
1158,60.9,-32.8
1159,60.9,-32.71
1160,60.9,-32.75
1161,61,-32.74
1162,61.1,-32.52
1163,61.1,-32.47
1164,61.3,-32.51
1165,61.2,-32.4
1166,61.3,-32.38
1167,61.2,-32.45
1168,61.2,-32.57
1169,61.2,-32.51
1170,61.3,-32.57
1171,61.4,-32.56
1172,61.5,-32.66
1173,61.6,-32.49
1174,61.4,-32.61
1175,116.1,-8.55
1176,183.3,36.73
1177,178.3,37.23
1178,181.5,37.2
1179,181.9,37.88
1180,182.2,37.74
1181,181.7,37.66
1182,181.1,37.77
1183,180.4,37.84
1184,179.7,37.76
1185,178.7,37.78
1186,178,37.85
1187,177.7,37.97
1188,176.9,38.24
1189,176.3,38.16
1190,176,38.28
1191,118.4,2.86
1192,61.8,-32.12
1193,61.8,-32.04
1194,61.9,-32.09
1195,61.9,-32.07
1196,61.8,-32.22
1197,61.7,-32.14
1198,61.9,-31.94
1199,62,-31.94
1200,61.9,-31.89
1201,61.7,-31.91
1202,61.6,-31.95
1203,61.8,-31.92
1204,61.8,-31.91
1205,61.7,-31.98
1206,61.7,-32.09
1207,61.6,-32.17
1208,61.6,-32.25
1209,61.6,-32.18
1210,61.5,-32.24
1211,61.6,-32.24
1212,61.7,-32.13
1213,61.7,-32.04
1214,61.8,-32
1215,114.3,-9.24
1216,184.6,37.6
1217,178.1,38.69
1218,181.9,38.26
1219,182,37.95
1220,181.9,38.06
1221,182.2,38.13
1222,181.2,37.77
1223,180.8,37.97
1224,179.7,38.34
1225,178.9,38.02
1226,177.8,37.83
1227,177.2,38.07
1228,177.3,38.82
1229,176.2,38.34
1230,175.6,38.11
1231,115.5,1.05
1232,62.1,-31.95
1233,62,-32.09
1234,61.9,-32.13
1235,61.1,-32.34
1236,61.2,-32.27
1237,61,-32.39
1238,61,-32.47
1239,61.2,-32.36
1240,61.1,-32.35
1241,60.9,-32.41
1242,60.9,-32.28
1243,61.1,-32.34
1244,60.9,-32.55
1245,60.8,-32.63
1246,61,-32.48
1247,61,-32.47
1248,60.8,-32.54
1249,60.7,-32.64
1250,60.7,-32.73
1251,60.6,-32.86
1252,60.5,-32.89
1253,60.7,-32.83
1254,60.8,-32.75
1255,114,-10.02
1256,178.6,35.27
1257,170.4,36.06
1258,173.9,35.04
1259,176.6,34.93
1260,178.1,34.79
1261,178.6,35.24
1262,178.4,35.49
1263,178.1,34.87
1264,177.7,35.12
1265,177,35.5
1266,176.3,35.48
1267,175.1,35.17
1268,174.7,35.44
1269,174.4,35.79
1270,173.8,35.65
1271,173.2,35.33
1272,61.3,-32.23
1273,60.6,-32.58
1274,60.3,-32.79
1275,60.5,-32.76
1276,60.7,-32.61
1277,60.7,-32.71
1278,60.7,-32.81
1279,60.8,-32.71
1280,60.9,-32.53
1281,60.7,-32.65
1282,60.7,-32.75
1283,47.2,-26.58
1284,43.2,-24.33
1285,42.8,-24.46
1286,42.8,-24.46
1287,42.9,-24.4
1288,42.7,-24.58
1289,42.7,-24.53
1290,42.9,-24.31
1291,42.9,-24.23
1292,42.7,-24.43
1293,42.5,-24.68
1294,42.6,-24.5
1295,42.7,-24.44
1296,133,17.04
1297,154.4,43.04
1298,153.5,43.44
1299,156.7,43.57
1300,159.5,42.83
1301,159.3,42.03
1302,159.4,42.31
1303,159.2,42.34
1304,158.2,41.42
1305,158,41.69
1306,157.6,42.24
1307,156.4,41.42
1308,155.6,41.14
1309,155,41.34
1310,154.6,41.61
1311,153.9,41.33
1312,124.1,23.8
1313,42.3,-24.61
1314,42.4,-24.65
1315,42.3,-24.67
